seq,code,name,price,type_code
851,000851,コカコーラ000851,180,03
852,000852,お茶000852,1000,03
853,000853,麦茶000853,100,03
854,000854,炭酸水000854,1300,03
855,000855,リンゴ000855,90,01
856,000856,梨000856,100,01
857,000857,桃000857,110,01
858,000858,イチゴ000858,120,01
859,000859,西瓜000859,1000,01
860,000860,寿司000860,90,02
861,000861,焼肉000861,100,02
862,000862,唐揚げ000862,200,02
863,000863,餃子000863,210,02
864,000864,たこ焼き000864,1000,02
865,000865,コカコーラ000865,180,03
866,000866,お茶000866,1000,03
867,000867,麦茶000867,100,03
868,000868,炭酸水000868,1300,03
869,000869,リンゴ000869,90,01
870,000870,梨000870,100,01
871,000871,桃000871,110,01
872,000872,イチゴ000872,120,01
873,000873,西瓜000873,1000,01
874,000874,寿司000874,90,02
875,000875,焼肉000875,100,02
876,000876,唐揚げ000876,200,02
877,000877,餃子000877,210,02
878,000878,たこ焼き000878,1000,02
879,000879,コカコーラ000879,180,03
880,000880,お茶000880,1000,03
881,000881,麦茶000881,100,03
882,000882,炭酸水000882,1300,03
883,000883,リンゴ000883,90,01
884,000884,梨000884,100,01
885,000885,桃000885,110,01
886,000886,イチゴ000886,120,01
887,000887,西瓜000887,1000,01
888,000888,寿司000888,90,02
889,000889,焼肉000889,100,02
890,000890,唐揚げ000890,200,02
891,000891,餃子000891,210,02
892,000892,たこ焼き000892,1000,02
893,000893,コカコーラ000893,180,03
894,000894,お茶000894,1000,03
895,000895,麦茶000895,100,03
896,000896,炭酸水000896,1300,03
897,000897,リンゴ000897,90,01
898,000898,梨000898,100,01
899,000899,桃000899,110,01
900,000900,イチゴ000900,120,01
901,000901,西瓜000901,1000,01
902,000902,寿司000902,90,02
903,000903,焼肉000903,100,02
904,000904,唐揚げ000904,200,02
905,000905,餃子000905,210,02
906,000906,たこ焼き000906,1000,02
907,000907,コカコーラ000907,180,03
908,000908,お茶000908,1000,03
909,000909,麦茶000909,100,03
910,000910,炭酸水000910,1300,03
911,000911,リンゴ000911,90,01
912,000912,梨000912,100,01
913,000913,桃000913,110,01
914,000914,イチゴ000914,120,01
915,000915,西瓜000915,1000,01
916,000916,寿司000916,90,02
917,000917,焼肉000917,100,02
918,000918,唐揚げ000918,200,02
919,000919,餃子000919,210,02
920,000920,たこ焼き000920,1000,02
921,000921,コカコーラ000921,180,03
922,000922,お茶000922,1000,03
923,000923,麦茶000923,100,03
924,000924,炭酸水000924,1300,03
925,000925,リンゴ000925,90,01
926,000926,梨000926,100,01
927,000927,桃000927,110,01
928,000928,イチゴ000928,120,01
929,000929,西瓜000929,1000,01
930,000930,寿司000930,90,02
931,000931,焼肉000931,100,02
932,000932,唐揚げ000932,200,02
933,000933,餃子000933,210,02
934,000934,たこ焼き000934,1000,02
935,000935,コカコーラ000935,180,03
936,000936,お茶000936,1000,03
937,000937,麦茶000937,100,03
938,000938,炭酸水000938,1300,03
939,000939,リンゴ000939,90,01
940,000940,梨000940,100,01
941,000941,桃000941,110,01
942,000942,イチゴ000942,120,01
943,000943,西瓜000943,1000,01
944,000944,寿司000944,90,02
945,000945,焼肉000945,100,02
946,000946,唐揚げ000946,200,02
947,000947,餃子000947,210,02
948,000948,たこ焼き000948,1000,02
949,000949,コカコーラ000949,180,03
950,000950,お茶000950,1000,03
951,000951,麦茶000951,100,03
952,000952,炭酸水000952,1300,03
953,000953,リンゴ000953,90,01
954,000954,梨000954,100,01
955,000955,桃000955,110,01
956,000956,イチゴ000956,120,01
957,000957,西瓜000957,1000,01
958,000958,寿司000958,90,02
959,000959,焼肉000959,100,02
960,000960,唐揚げ000960,200,02
961,000961,餃子000961,210,02
962,000962,たこ焼き000962,1000,02
963,000963,コカコーラ000963,180,03
964,000964,お茶000964,1000,03
965,000965,麦茶000965,100,03
966,000966,炭酸水000966,1300,03
967,000967,リンゴ000967,90,01
968,000968,梨000968,100,01
969,000969,桃000969,110,01
970,000970,イチゴ000970,120,01
971,000971,西瓜000971,1000,01
972,000972,寿司000972,90,02
973,000973,焼肉000973,100,02
974,000974,唐揚げ000974,200,02
975,000975,餃子000975,210,02
976,000976,たこ焼き000976,1000,02
977,000977,コカコーラ000977,180,03
978,000978,お茶000978,1000,03
979,000979,麦茶000979,100,03
980,000980,炭酸水000980,1300,03
981,000981,リンゴ000981,90,01
982,000982,梨000982,100,01
983,000983,桃000983,110,01
984,000984,イチゴ000984,120,01
985,000985,西瓜000985,1000,01
986,000986,寿司000986,90,02
987,000987,焼肉000987,100,02
988,000988,唐揚げ000988,200,02
989,000989,餃子000989,210,02
990,000990,たこ焼き000990,1000,02
991,000991,コカコーラ000991,180,03
992,000992,お茶000992,1000,03
993,000993,麦茶000993,100,03
994,000994,炭酸水000994,1300,03
995,000995,リンゴ000995,90,01
996,000996,梨000996,100,01
997,000997,桃000997,110,01
998,000998,イチゴ000998,120,01
999,000999,西瓜000999,1000,01
1000,001000,寿司001000,90,02
1001,001001,焼肉001001,100,02
1002,001002,唐揚げ001002,200,02
1003,001003,餃子001003,210,02
1004,001004,たこ焼き001004,1000,02
1005,001005,コカコーラ001005,180,03
1006,001006,お茶001006,1000,03
1007,001007,麦茶001007,100,03
1008,001008,炭酸水001008,1300,03
1009,001009,リンゴ001009,90,01
1010,001010,梨001010,100,01
1011,001011,桃001011,110,01
1012,001012,イチゴ001012,120,01
1013,001013,西瓜001013,1000,01
1014,001014,寿司001014,90,02
1015,001015,焼肉001015,100,02
1016,001016,唐揚げ001016,200,02
1017,001017,餃子001017,210,02
1018,001018,たこ焼き001018,1000,02
1019,001019,コカコーラ001019,180,03
1020,001020,お茶001020,1000,03
1021,001021,麦茶001021,100,03
1022,001022,炭酸水001022,1300,03
1023,001023,リンゴ001023,90,01
1024,001024,梨001024,100,01
1025,001025,桃001025,110,01
1026,001026,イチゴ001026,120,01
1027,001027,西瓜001027,1000,01
1028,001028,寿司001028,90,02
1029,001029,焼肉001029,100,02
1030,001030,唐揚げ001030,200,02
1031,001031,餃子001031,210,02
1032,001032,たこ焼き001032,1000,02
1033,001033,コカコーラ001033,180,03
1034,001034,お茶001034,1000,03
1035,001035,麦茶001035,100,03
1036,001036,炭酸水001036,1300,03
1037,001037,リンゴ001037,90,01
1038,001038,梨001038,100,01
1039,001039,桃001039,110,01
1040,001040,イチゴ001040,120,01
1041,001041,西瓜001041,1000,01
1042,001042,寿司001042,90,02
1043,001043,焼肉001043,100,02
1044,001044,唐揚げ001044,200,02
1045,001045,餃子001045,210,02
1046,001046,たこ焼き001046,1000,02
1047,001047,コカコーラ001047,180,03
1048,001048,お茶001048,1000,03
1049,001049,麦茶001049,100,03
1050,001050,炭酸水001050,1300,03
1051,001051,リンゴ001051,90,01
1052,001052,梨001052,100,01
1053,001053,桃001053,110,01
1054,001054,イチゴ001054,120,01
1055,001055,西瓜001055,1000,01
1056,001056,寿司001056,90,02
1057,001057,焼肉001057,100,02
1058,001058,唐揚げ001058,200,02
1059,001059,餃子001059,210,02
1060,001060,たこ焼き001060,1000,02
1061,001061,コカコーラ001061,180,03
1062,001062,お茶001062,1000,03
1063,001063,麦茶001063,100,03
1064,001064,炭酸水001064,1300,03
1065,001065,リンゴ001065,90,01
1066,001066,梨001066,100,01
1067,001067,桃001067,110,01
1068,001068,イチゴ001068,120,01
1069,001069,西瓜001069,1000,01
1070,001070,寿司001070,90,02
1071,001071,焼肉001071,100,02
1072,001072,唐揚げ001072,200,02
1073,001073,餃子001073,210,02
1074,001074,たこ焼き001074,1000,02
1075,001075,コカコーラ001075,180,03
1076,001076,お茶001076,1000,03
1077,001077,麦茶001077,100,03
1078,001078,炭酸水001078,1300,03
1079,001079,リンゴ001079,90,01
1080,001080,梨001080,100,01
1081,001081,桃001081,110,01
1082,001082,イチゴ001082,120,01
1083,001083,西瓜001083,1000,01
1084,001084,寿司001084,90,02
1085,001085,焼肉001085,100,02
1086,001086,唐揚げ001086,200,02
1087,001087,餃子001087,210,02
1088,001088,たこ焼き001088,1000,02
1089,001089,コカコーラ001089,180,03
1090,001090,お茶001090,1000,03
1091,001091,麦茶001091,100,03
1092,001092,炭酸水001092,1300,03
1093,001093,リンゴ001093,90,01
1094,001094,梨001094,100,01
1095,001095,桃001095,110,01
1096,001096,イチゴ001096,120,01
1097,001097,西瓜001097,1000,01
1098,001098,寿司001098,90,02
1099,001099,焼肉001099,100,02
1100,001100,唐揚げ001100,200,02
1101,001101,餃子001101,210,02
1102,001102,たこ焼き001102,1000,02
1103,001103,コカコーラ001103,180,03
1104,001104,お茶001104,1000,03
1105,001105,麦茶001105,100,03
1106,001106,炭酸水001106,1300,03
1107,001107,リンゴ001107,90,01
1108,001108,梨001108,100,01
1109,001109,桃001109,110,01
1110,001110,イチゴ001110,120,01
1111,001111,西瓜001111,1000,01
1112,001112,寿司001112,90,02
1113,001113,焼肉001113,100,02
1114,001114,唐揚げ001114,200,02
1115,001115,餃子001115,210,02
1116,001116,たこ焼き001116,1000,02
1117,001117,コカコーラ001117,180,03
1118,001118,お茶001118,1000,03
1119,001119,麦茶001119,100,03
1120,001120,炭酸水001120,1300,03
1121,001121,リンゴ001121,90,01
1122,001122,梨001122,100,01
1123,001123,桃001123,110,01
1124,001124,イチゴ001124,120,01
1125,001125,西瓜001125,1000,01
1126,001126,寿司001126,90,02
1127,001127,焼肉001127,100,02
1128,001128,唐揚げ001128,200,02
1129,001129,餃子001129,210,02
1130,001130,たこ焼き001130,1000,02
1131,001131,コカコーラ001131,180,03
1132,001132,お茶001132,1000,03
1133,001133,麦茶001133,100,03
1134,001134,炭酸水001134,1300,03
1135,001135,リンゴ001135,90,01
1136,001136,梨001136,100,01
1137,001137,桃001137,110,01
1138,001138,イチゴ001138,120,01
1139,001139,西瓜001139,1000,01
1140,001140,寿司001140,90,02
1141,001141,焼肉001141,100,02
1142,001142,唐揚げ001142,200,02
1143,001143,餃子001143,210,02
1144,001144,たこ焼き001144,1000,02
1145,001145,コカコーラ001145,180,03
1146,001146,お茶001146,1000,03
1147,001147,麦茶001147,100,03
1148,001148,炭酸水001148,1300,03
1149,001149,リンゴ001149,90,01
1150,001150,梨001150,100,01
1151,001151,桃001151,110,01
1152,001152,イチゴ001152,120,01
1153,001153,西瓜001153,1000,01
1154,001154,寿司001154,90,02
1155,001155,焼肉001155,100,02
1156,001156,唐揚げ001156,200,02
1157,001157,餃子001157,210,02
1158,001158,たこ焼き001158,1000,02
1159,001159,コカコーラ001159,180,03
1160,001160,お茶001160,1000,03
1161,001161,麦茶001161,100,03
1162,001162,炭酸水001162,1300,03
1163,001163,リンゴ001163,90,01
1164,001164,梨001164,100,01
1165,001165,桃001165,110,01
1166,001166,イチゴ001166,120,01
1167,001167,西瓜001167,1000,01
1168,001168,寿司001168,90,02
1169,001169,焼肉001169,100,02
1170,001170,唐揚げ001170,200,02
1171,001171,餃子001171,210,02
1172,001172,たこ焼き001172,1000,02
1173,001173,コカコーラ001173,180,03
1174,001174,お茶001174,1000,03
1175,001175,麦茶001175,100,03
1176,001176,炭酸水001176,1300,03
1177,001177,リンゴ001177,90,01
1178,001178,梨001178,100,01
1179,001179,桃001179,110,01
1180,001180,イチゴ001180,120,01
1181,001181,西瓜001181,1000,01
1182,001182,寿司001182,90,02
1183,001183,焼肉001183,100,02
1184,001184,唐揚げ001184,200,02
1185,001185,餃子001185,210,02
1186,001186,たこ焼き001186,1000,02
1187,001187,コカコーラ001187,180,03
1188,001188,お茶001188,1000,03
1189,001189,麦茶001189,100,03
1190,001190,炭酸水001190,1300,03
1191,001191,リンゴ001191,90,01
1192,001192,梨001192,100,01
1193,001193,桃001193,110,01
1194,001194,イチゴ001194,120,01
1195,001195,西瓜001195,1000,01
1196,001196,寿司001196,90,02
1197,001197,焼肉001197,100,02
1198,001198,唐揚げ001198,200,02
1199,001199,餃子001199,210,02
1200,001200,たこ焼き001200,1000,02
1201,001201,コカコーラ001201,180,03
1202,001202,お茶001202,1000,03
1203,001203,麦茶001203,100,03
1204,001204,炭酸水001204,1300,03
1205,001205,リンゴ001205,90,01
1206,001206,梨001206,100,01
1207,001207,桃001207,110,01
1208,001208,イチゴ001208,120,01
1209,001209,西瓜001209,1000,01
1210,001210,寿司001210,90,02
1211,001211,焼肉001211,100,02
1212,001212,唐揚げ001212,200,02
1213,001213,餃子001213,210,02
1214,001214,たこ焼き001214,1000,02
1215,001215,コカコーラ001215,180,03
1216,001216,お茶001216,1000,03
1217,001217,麦茶001217,100,03
1218,001218,炭酸水001218,1300,03
1219,001219,リンゴ001219,90,01
1220,001220,梨001220,100,01
1221,001221,桃001221,110,01
1222,001222,イチゴ001222,120,01
1223,001223,西瓜001223,1000,01
1224,001224,寿司001224,90,02
1225,001225,焼肉001225,100,02
1226,001226,唐揚げ001226,200,02
1227,001227,餃子001227,210,02
1228,001228,たこ焼き001228,1000,02
1229,001229,コカコーラ001229,180,03
1230,001230,お茶001230,1000,03
1231,001231,麦茶001231,100,03
1232,001232,炭酸水001232,1300,03
1233,001233,リンゴ001233,90,01
1234,001234,梨001234,100,01
1235,001235,桃001235,110,01
1236,001236,イチゴ001236,120,01
1237,001237,西瓜001237,1000,01
1238,001238,寿司001238,90,02
1239,001239,焼肉001239,100,02
1240,001240,唐揚げ001240,200,02
1241,001241,餃子001241,210,02
1242,001242,たこ焼き001242,1000,02
1243,001243,コカコーラ001243,180,03
1244,001244,お茶001244,1000,03
1245,001245,麦茶001245,100,03
1246,001246,炭酸水001246,1300,03
1247,001247,リンゴ001247,90,01
1248,001248,梨001248,100,01
1249,001249,桃001249,110,01
1250,001250,イチゴ001250,120,01
1251,001251,西瓜001251,1000,01
1252,001252,寿司001252,90,02
1253,001253,焼肉001253,100,02
1254,001254,唐揚げ001254,200,02
1255,001255,餃子001255,210,02
1256,001256,たこ焼き001256,1000,02
1257,001257,コカコーラ001257,180,03
1258,001258,お茶001258,1000,03
1259,001259,麦茶001259,100,03
1260,001260,炭酸水001260,1300,03
1261,001261,リンゴ001261,90,01
1262,001262,梨001262,100,01
1263,001263,桃001263,110,01
1264,001264,イチゴ001264,120,01
1265,001265,西瓜001265,1000,01
1266,001266,寿司001266,90,02
1267,001267,焼肉001267,100,02
1268,001268,唐揚げ001268,200,02
1269,001269,餃子001269,210,02
1270,001270,たこ焼き001270,1000,02
1271,001271,コカコーラ001271,180,03
1272,001272,お茶001272,1000,03
1273,001273,麦茶001273,100,03
1274,001274,炭酸水001274,1300,03
1275,001275,リンゴ001275,90,01
1276,001276,梨001276,100,01
1277,001277,桃001277,110,01
1278,001278,イチゴ001278,120,01
1279,001279,西瓜001279,1000,01
1280,001280,寿司001280,90,02
1281,001281,焼肉001281,100,02
1282,001282,唐揚げ001282,200,02
1283,001283,餃子001283,210,02
1284,001284,たこ焼き001284,1000,02
1285,001285,コカコーラ001285,180,03
1286,001286,お茶001286,1000,03
1287,001287,麦茶001287,100,03
1288,001288,炭酸水001288,1300,03
1289,001289,リンゴ001289,90,01
1290,001290,梨001290,100,01
1291,001291,桃001291,110,01
1292,001292,イチゴ001292,120,01
1293,001293,西瓜001293,1000,01
1294,001294,寿司001294,90,02
1295,001295,焼肉001295,100,02
1296,001296,唐揚げ001296,200,02
1297,001297,餃子001297,210,02
1298,001298,たこ焼き001298,1000,02
1299,001299,コカコーラ001299,180,03
1300,001300,お茶001300,1000,03
1301,001301,麦茶001301,100,03
1302,001302,炭酸水001302,1300,03
1303,001303,リンゴ001303,90,01
1304,001304,梨001304,100,01
1305,001305,桃001305,110,01
1306,001306,イチゴ001306,120,01
1307,001307,西瓜001307,1000,01
1308,001308,寿司001308,90,02
1309,001309,焼肉001309,100,02
1310,001310,唐揚げ001310,200,02
1311,001311,餃子001311,210,02
1312,001312,たこ焼き001312,1000,02
1313,001313,コカコーラ001313,180,03
1314,001314,お茶001314,1000,03
1315,001315,麦茶001315,100,03
1316,001316,炭酸水001316,1300,03
1317,001317,リンゴ001317,90,01
1318,001318,梨001318,100,01
1319,001319,桃001319,110,01
1320,001320,イチゴ001320,120,01
1321,001321,西瓜001321,1000,01
1322,001322,寿司001322,90,02
1323,001323,焼肉001323,100,02
1324,001324,唐揚げ001324,200,02
1325,001325,餃子001325,210,02
1326,001326,たこ焼き001326,1000,02
1327,001327,コカコーラ001327,180,03
1328,001328,お茶001328,1000,03
1329,001329,麦茶001329,100,03
1330,001330,炭酸水001330,1300,03
1331,001331,リンゴ001331,90,01
1332,001332,梨001332,100,01
1333,001333,桃001333,110,01
1334,001334,イチゴ001334,120,01
1335,001335,西瓜001335,1000,01
1336,001336,寿司001336,90,02
1337,001337,焼肉001337,100,02
1338,001338,唐揚げ001338,200,02
1339,001339,餃子001339,210,02
1340,001340,たこ焼き001340,1000,02
1341,001341,コカコーラ001341,180,03
1342,001342,お茶001342,1000,03
1343,001343,麦茶001343,100,03
1344,001344,炭酸水001344,1300,03
1345,001345,リンゴ001345,90,01
1346,001346,梨001346,100,01
1347,001347,桃001347,110,01
1348,001348,イチゴ001348,120,01
1349,001349,西瓜001349,1000,01
1350,001350,寿司001350,90,02
1351,001351,焼肉001351,100,02
1352,001352,唐揚げ001352,200,02
1353,001353,餃子001353,210,02
1354,001354,たこ焼き001354,1000,02
1355,001355,コカコーラ001355,180,03
1356,001356,お茶001356,1000,03
1357,001357,麦茶001357,100,03
1358,001358,炭酸水001358,1300,03
1359,001359,リンゴ001359,90,01
1360,001360,梨001360,100,01
1361,001361,桃001361,110,01
1362,001362,イチゴ001362,120,01
1363,001363,西瓜001363,1000,01
1364,001364,寿司001364,90,02
1365,001365,焼肉001365,100,02
1366,001366,唐揚げ001366,200,02
1367,001367,餃子001367,210,02
1368,001368,たこ焼き001368,1000,02
1369,001369,コカコーラ001369,180,03
1370,001370,お茶001370,1000,03
